image,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64
abk_KKRvsPBKS_image_25.jpg,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_26.jpg,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_27.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_28.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,7,7,7,0,0,7,0,0,7,7,7,7,7,7,0,0,0,7,7,7,7,7,0,0,0,0,7
abk_KKRvsPBKS_image_29.jpg,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,7,7,0,7,7,7,0,0,7,7,7,7,7,7,0,0,7,7,0,7,7,7,0,0,7,7,7,7,7,0,0,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_3.jpg,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,4,0,7,0,0,7,0,4,4,0,7,0,0,7,0,4,4,0,7,0,0,7,0,0,4,0,7,0,0,7,0,4,4,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_30.jpg,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,4,4,4,4,4,0,0,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,0,4,0,4,4,4,7,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_31.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_32.jpg,0,0,4,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,4,4,4,0,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
abk_KKRvsPBKS_image_33.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,4,4,4,0,0,0,0,4,4,4,4,4,0,0,0,4,4,4,4,0,0,0
abk_KKRvsPBKS_image_34.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,0,0,0,0,0,0,7,4,0,0,0,0,0,0,7,4,4
abk_KKRvsPBKS_image_35.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0
abk_KKRvsPBKS_image_36.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,4,0,0,7,7,0,0,4,4,4,0,0,7,0,0,0,4,4,7,0,7,0,0,0,4,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_37.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_38.jpg,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,7,7,0,0,0,4,4,7,7,0,0,0,0,4,4,7,7,0,0,0,0,4,4,7,7,0,0,0,0,4,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_39.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,7,0,0,0,0,0,7,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_40.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,4,4,0,0,0,0,0,4,4,0,0,0,0,7,7,4,4,0,0,0,0,7,7,4,4,4,0
abk_KKRvsPBKS_image_41.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_42.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_43.jpg,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,4,4,0,0,0,4,4,4,4,4,0,0,0,4,4,4,4,4,0,0,0,4,4,4,4,4,0,0,0,0,4,4,4,4,0,0,0,0,4,4,4,4,0,0,0
abk_KKRvsPBKS_image_44.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_45.jpg,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_46.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_47.jpg,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_48.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,7,7,0,0,0,0,4,4,0,7,0,0,0,0,4,4,7,0,0,0,0,0,7,4,7,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_49.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,4,0,0,7,0,0,0,4,4,0,0,7,0,0,0,4,4,0,0,7,7,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_5.jpg,0,0,0,0,7,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,7,7,7,7,0,7,7,7,7,0,7,7,0,7,7,7,7,0,7,7,0,7,7,7,7,0,7,7,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_50.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_51.jpg,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,7,7,0,0,0,0,0,4,7,0,0,0,4,4,4,4,7,0,0,0,4,4,4,0,7,0,0,0,4,4,4,0,7,0,0,0,0,4,4,4,7,0,0
abk_KKRvsPBKS_image_52.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,4,0,0,7,7,0,0,4,4,0,0,7,7,0,0,4,4,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_53.jpg,0,0,0,7,0,0,0,0,0,0,0,7,0,7,7,0,7,0,0,7,4,7,7,0,7,0,0,7,7,7,7,0,7,7,0,7,7,7,4,0,0,7,0,7,7,7,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_54.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_55.jpg,0,0,0,0,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_57.jpg,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,7,7,0,0,0,0,0,7,7,7,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,7,7,0,0,0
abk_KKRvsPBKS_image_58.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_59.jpg,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_6.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,7,0,7,7,7,0,0,0,7,0,7,7,0,0,0,0,7,0,7,7,0,0,0,0,7,0,7,7,0,0,0,0,7,0,7,7,0,0
abk_KKRvsPBKS_image_60.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,4,4,4,4,4,4,4,0,4,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
abk_KKRvsPBKS_image_61.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_62.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_63.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,7,7,0,0,0,0,7,7,7,7,7,0,0,0,7,7,7,7,7,0,0,0,0,7,7,7,7,0,0,0,0,7,7,7,0,0,0
abk_KKRvsPBKS_image_64.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_65.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0
abk_KKRvsPBKS_image_66.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0
abk_KKRvsPBKS_image_67.jpg,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,7,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_68.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,0,0,7,7,7,7,7,7,0,0,7,7,7,7,7,7,0,0,7,7,0,7,7,7,0,0,7,4,0,7,7,7
abk_KKRvsPBKS_image_69.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_7.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0
abk_KKRvsPBKS_image_70.jpg,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,4,4,4,4,4,0,0,4,4,4,4,7,4,0,0,7,4,4,0,4,4,0,4,4,4,4,0,4,4,0,4,4,4,4,0,4,4,0,0,4,4,5,0,4,4,0
abk_KKRvsPBKS_image_71.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_72.jpg,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,7,7,4,0,0,0,0,0,7,7,7,0,0,0,0,0,7,0,7,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_73.jpg,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,7,0,0,4,0,0,4,4,7,0,0,4,4,0,4,4,7,0,0,4,4,0,4,7,7,7,0,4,0,0,4,7,0,7,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_74.jpg,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,7,0,0,4,4,4,0,0,7,0,0,4,0,4,0,0,7,0,0,4,0,4,0,0,0,7,0,4,0,4,0,0,0,7,0,4,0,4,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_75.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,7,0,0,4,0,0,7,7,7,0,0,4,4,7,7,7,7,0,0,4,4,7,7,7,7,0,0,4,4,7,7,7,0,0,0,7,4,7,7,7,4,0,0,7,7
abk_KKRvsPBKS_image_76.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_77.jpg,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,7,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_78.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_79.jpg,0,0,0,0,0,0,0,0,7,7,0,0,0,4,0,0,0,0,0,4,4,4,0,0,0,4,7,0,4,4,4,0,0,4,4,4,4,4,4,0,0,4,4,4,4,4,4,0,0,4,4,4,4,4,4,0,0,0,4,4,4,4,0,0
abk_KKRvsPBKS_image_8.jpg,0,0,0,0,0,0,0,0,0,0,7,7,0,7,0,0,7,7,7,7,7,7,4,7,7,7,7,0,7,0,0,7,7,7,7,7,0,7,4,7,7,7,7,7,7,7,0,7,7,7,7,7,0,7,0,7,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_80.jpg,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7,0,0
abk_KKRvsPBKS_image_81.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_82.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_83.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_84.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,7,7,0,0,7,7,7,0,7,7,0,0,7,7,7,0,7,7,0,0,7,7,7,0,7,7,0,0,7,7,7,0,7,7,0,0,7,7,7,0
abk_KKRvsPBKS_image_85.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_86.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,7,7,0,0,0,4,0,0,7,7,7,0,0,4,0,7,0,7,7,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_87.jpg,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_88.jpg,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_89.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_9.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_90.jpg,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,7,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_91.jpg,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,7,7,0,0,4,4,0,0,7,7,0,0,4,7,0,0,7,0,0,0,7,0,0,0,7,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_92.jpg,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0
abk_KKRvsPBKS_image_93.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,7,4,4,0
abk_KKRvsPBKS_image_94.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_95.jpg,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,7,7,7,7,0,0,0,0,7,7,7,7,7,0,0,0,7,7,7,7,7,0,0,0,0,7,7,7,0,0,0,0,0,7,7,7,0,0,0,0,0,7,7,7,0,0,0
abk_KKRvsPBKS_image_96.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_97.jpg,0,0,0,0,0,0,0,0,0,4,0,0,0,7,7,0,0,4,4,0,0,0,7,0,0,4,4,0,0,0,7,0,4,4,4,0,0,0,7,0,4,0,4,0,0,0,7,0,4,0,4,0,0,7,7,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_98.jpg,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,7,0,0,0,0,0,0,4,7,0,0,0,0,0,0,4,7,7,0,0,0,0,0,4,0,7,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
abk_KKRvsPBKS_image_99.jpg,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,4,7,0,0,0,4,4,7,7,7,0,0,0,4,4,7,7,7,0,0,0,4,0,7,7,7,0,0,0,0,0,0,0,0,0,0
IPL-2026-CSK-DC-4-KSK.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
IPL-2026-CSK-DC-40-KSK.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IPL-2026-CSK-DC-41-KSK.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
IPL-2026-CSK-DC-42-KSK.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
IPL-2026-CSK-DC-43-KSK.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IPL-2026-CSK-DC-44-KSK.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
IPL-2026-CSK-DC-45-KSK.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
mmb_SRH_vs_RCB_1.jpg,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,10,10,0,10,0,0,0,0,10,10,10,10,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mmb_SRH_vs_RCB_10.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,10,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
mmb_SRH_vs_RCB_11.jpg,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
